brand_name,model,prices,rating,has_5g,has_nfc,has_ir_blaster,processor_manufacturer,processor_brand,processor_model,cpu_core_type,num_core,cpu_clock_speed_ghz,ram_capacity,internal_memory,battrey_capacity,fast_charging_watt,fast_charging_supported,display_size_inches,display_resolution_width_px,display_resolution_height_px,display_refresh_rate_hz,display_notch_type,rear_camera_count,rear_cam_1,front_camers_count,front_camera_primary,memory_card_supported,memory_card_slot_type,memory_card_max_gb,os
realme,Realme GT 7 Pro (16GB RAM + 512GB),65999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Elite,Octa Core,8.0,4.32,16.0,512.0,5800,120.0,True,6.78,1264,2780,120.0,Punch Hole,3.0,50,1,16,No,Not Supported,,Android
nokia,Nokia 6310 (2024),3499,,False,False,False,Unisoc,Unisoc,Unisoc 6531F,,,,8.0,16.0,1450,,False,2.8,240,320,,,1.0,0.3,1,,Yes,Dedicated,32.0,S30+ / Feature OS
oppo,OPPO A3x 4G,17900,,False,False,False,Qualcomm,Snapdragon,Snapdragon 6s Gen1 4G,Octa Core,8.0,,4.0,64.0,5100,45.0,True,6.67,720,1604,90.0,Punch Hole,2.0,8,1,5,Yes,Hybrid,,Android
oppo,OPPO F27 5G,26499,61.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,8.0,128.0,5000,45.0,True,6.67,1080,2412,120.0,Punch Hole,2.0,50,1,32,Yes,Hybrid,2048.0,Android
samsung,Samsung Galaxy M35 5G (8GB RAM + 128GB),30999,61.0,True,True,False,Samsung,Exynos,Exynos 1380,Octa Core,8.0,2.4,8.0,128.0,6000,25.0,True,6.6,1080,2340,120.0,Punch Hole,3.0,50,1,13,Yes,Hybrid,1024.0,Android
vivo,Vivo Y58 5G,29999,59.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 4 Gen2,Octa Core,8.0,2.2,8.0,128.0,6000,44.0,True,6.72,1080,2408,120.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,1024.0,Android
samsung,Samsung Galaxy M55 (8GB RAM + 256GB),31999,66.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 7 Gen1,Octa Core,8.0,2.4,8.0,256.0,5000,45.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,50,1,50,Yes,Hybrid,1024.0,Android
itel,itel Power 450,1699,,False,False,False,,,,,,,,,2500,,False,2.4,240,320,,,1.0,0.3,1,,Yes,Dedicated,32.0,Nucleus
xiaomi,Xiaomi Redmi Note 13 Pro 5G (8GB RAM + 256GB),30999,67.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 7s Gen 2,Octa Core,8.0,2.4,8.0,256.0,5100,67.0,True,6.67,1220,2712,120.0,Punch Hole,3.0,200,1,16,,,,Android
nokia,Nokia 105 Classic 2023,1029,,False,False,False,,,,,,,4.0,4.0,800,,False,1.77,128,160,,,0.0,,1,,,,,S30+ / Feature OS
samsung,Samsung Galaxy S23 FE 5G (8GB RAM + 256GB),84999,70.0,True,True,False,Samsung,Exynos,Exynos 2200,Octa Core,8.0,2.8,8.0,256.0,4500,25.0,True,6.4,1080,2340,120.0,Punch Hole,3.0,50,1,10,No,Not Supported,,Android
motorola,Motorola Edge 40 Neo (12GB RAM + 256GB),29499,66.0,True,True,False,MediaTek,Dimensity,Dimensity 7030,Octa Core,8.0,2.5,12.0,256.0,5000,68.0,True,6.55,1080,2400,144.0,Punch Hole,2.0,50,1,32,,,,Android
apple,Apple iPhone 15 Pro Max (1TB),199900,74.0,True,True,False,Apple,Bionic,Bionic A17 Pro,Hexa Core,6.0,3.78,8.0,1.0,4441,,True,6.7,1290,2796,120.0,Dynamic Island,3.0,48,1,12,No,Not Supported,,iOS
jio,Jio Bharat K1 Karbonn,1249,,False,False,False,ASR,ASR,ASR,,,,512.0,4.0,1000,,False,1.77,240,320,,,1.0,0.3,1,,Yes,Dedicated,128.0,Not Specified
samsung,Samsung Galaxy A54 5G,41999,70.0,True,True,False,Samsung,Exynos,Exynos 1380,Octa Core,8.0,2.4,8.0,128.0,5000,25.0,True,6.4,1080,2340,120.0,Punch Hole,3.0,50,1,32,Yes,Hybrid,1024.0,Android
samsung,Samsung Galaxy A34 5G (8GB RAM + 256GB),39499,67.0,True,True,False,MediaTek,Dimensity,Dimensity 1080,Octa Core,8.0,2.6,8.0,256.0,5000,25.0,True,6.6,1080,2340,120.0,Water Drop Notch,3.0,48,1,13,Yes,Hybrid,1024.0,Android
oneplus,OnePlus 11 (16GB RAM + 256GB),61999,76.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Gen2,Octa Core,8.0,3.2,16.0,256.0,5000,100.0,True,6.7,1440,3216,120.0,Punch Hole,3.0,50,1,16,No,Not Supported,,Android
samsung,Samsung Galaxy A14 5G (6GB RAM + 128GB),20999,53.0,True,False,False,Samsung,Exynos,Exynos 1330,Octa Core,8.0,2.4,6.0,128.0,5000,15.0,True,6.6,1080,2408,90.0,Water Drop Notch,3.0,50,1,13,Yes,Dedicated,1024.0,Android
google,Google Pixel 7 5G,30999,66.0,True,True,False,Google,Tensor,Tensor G2,Octa Core,8.0,2.85,8.0,128.0,4355,30.0,True,6.3,1080,2400,90.0,Punch Hole,2.0,50,1,10.8,,,,Android
oppo,OPPO A17,14999,,False,False,False,MediaTek,Helio,Helio G35,Octa Core,8.0,2.3,4.0,64.0,5000,,True,6.56,720,1612,,Water Drop Notch,2.0,50,1,5,Yes,Dedicated,1024.0,Android
motorola,Motorola Moto G32,14999,,False,False,False,Qualcomm,Snapdragon,Snapdragon 680,Octa Core,8.0,2.4,4.0,64.0,5000,33.0,True,6.55,1080,2400,90.0,Punch Hole,3.0,50,1,16,Yes,Hybrid,1024.0,Android
poco,Poco M4 5G,14999,53.0,True,False,True,MediaTek,Dimensity,Dimensity 700 5G,Octa Core,8.0,2.2,4.0,64.0,5000,18.0,True,6.58,1080,2400,90.0,Water Drop Notch,2.0,50,1,8,Yes,Dedicated,512.0,Android
iqoo,iQOO 9 Pro 5G (12GB RAM + 256GB),49999,72.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Gen1,Octa Core,8.0,3.0,12.0,256.0,4700,120.0,True,6.78,1440,3200,120.0,Punch Hole,3.0,50,1,16,,,,Android
oppo,OPPO Reno7 5G,39999,64.0,True,True,False,MediaTek,Dimensity,Dimensity 900,Octa Core,8.0,2.0,8.0,256.0,4500,65.0,True,6.43,1080,2400,90.0,Punch Hole,3.0,64,1,32,Yes,Dedicated,1024.0,Android
infinix,Infinix Hot 11,9999,,False,False,False,MediaTek,Helio,Helio G70,Octa Core,8.0,2.0,4.0,64.0,5200,,False,6.6,1080,2408,,Water Drop Notch,2.0,13,1,8,Yes,Dedicated,256.0,Android
realme,Realme 2 (3GB RAM + 32GB),9990,,False,False,False,Qualcomm,Snapdragon,Snapdragon 450,Octa Core,8.0,1.8,3.0,32.0,4230,,False,6.2,720,1520,,Small Notch,2.0,13,1,8,Yes,Dedicated,256.0,Android
xiaomi,Xiaomi Redmi Y2,10499,,False,False,True,Qualcomm,Snapdragon,Snapdragon 625,Octa Core,8.0,2.0,3.0,32.0,3080,,False,5.99,720,1440,,,2.0,12,1,16,Yes,Dedicated,128.0,Android
lava,Lava Bold N2 5G (4GB RAM + 128GB),14499,,True,False,False,Unisoc,Unisoc,Unisoc T8200,Octa Core,8.0,,4.0,128.0,6000,18.0,True,6.75,720,1600,120.0,Water Drop Notch,2.0,13,1,5,Yes,Dedicated,1024.0,Android
jmax,Jmax Hero Plus,999,,False,False,False,,,,Single Core,1.0,0.001,32.0,32.0,3000,,False,1.8,,,,,1.0,1,1,,,,,Not Specified
iqoo,iQOO Z11 5G (12GB RAM + 256GB),49999,75.0,True,False,True,MediaTek,Dimensity,Dimensity 7500 Turbo,Octa Core,8.0,2.6,12.0,256.0,7050,44.0,True,6.83,1260,2800,144.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
ringme,Ringme Bold 16 Pro,9899,,False,False,False,,,,Dual Core,2.0,,4.0,64.0,3900,,False,6.61,128,160,,,1.0,13,1,,Yes,Hybrid,128.0,Other
itel,itel Zeno 100 Lite,8599,,False,False,True,,,,Octa Core,8.0,,2.0,64.0,5000,,True,6.6,720,1612,90.0,Water Drop Notch,1.0,8,1,5,Yes,Dedicated,,Android
ai+,Ai+ Nova 2 5G (4GB RAM + 128GB),14499,53.0,True,False,False,Unisoc,Unisoc,Unisoc T8200,Octa Core,8.0,2.3,4.0,128.0,6000,18.0,True,6.74,720,1600,120.0,Punch Hole,1.0,50,1,8,Yes,Dedicated,1024.0,Android
peace,Peace Nova 17 Pro 4G (6GB RAM + 64GB),8988,,False,False,False,MediaTek,MTK6739,MTK6739,Single Core,1.0,,6.0,64.0,5000,,False,6.56,1640,720,,,1.0,20,1,8,Yes,Hybrid,128.0,Other
ringme,Ringme Bold 16 Pro (6GB RAM + 64GB),12018,,False,False,False,,,,Dual Core,2.0,,6.0,64.0,3900,,False,6.61,128,160,,,1.0,13,1,,Yes,Hybrid,128.0,Other
realme,Realme Narzo 100 Lite 5G (4GB RAM + 128GB),17880,50.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,7000,15.0,True,6.8,720,1570,144.0,Water Drop Notch,2.0,13,1,5,Yes,Hybrid,2048.0,Android
oppo,Oppo F33 5G (8GB RAM + 128GB),36998,64.0,True,False,True,MediaTek,Dimensity,Dimensity 6360 MAX,Octa Core,8.0,,8.0,128.0,7000,80.0,True,6.57,1080,2372,120.0,Punch Hole,2.0,50,1,16,Yes,Hybrid,,Android
wobble,Wobble One,27999,66.0,True,False,False,MediaTek,Dimensity,Dimensity 7400,Octa Core,8.0,2.6,8.0,128.0,5000,33.0,True,6.67,1080,1920,120.0,Punch Hole,3.0,50,1,50,,,,Android
lava,Lava Bold N2,9999,,False,False,False,,UNISOC,UNISOC 9863a,Octa Core,8.0,,4.0,64.0,5000,10.0,True,6.75,720,1600,90.0,Water Drop Notch,2.0,13,1,5,Yes,Dedicated,256.0,Android
realme,Realme Narzo 90x (4GB+128GB),19499,57.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,7000,60.0,True,6.8,720,1570,144.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,2048.0,Android
lava,Lava Shark 5G (4GB RAM + 128GB),14999,,True,False,False,Unisoc,Unisoc,Unisoc T765,Octa Core,8.0,,4.0,128.0,5000,,True,6.75,720,1600,90.0,Punch Hole,1.0,13,1,5,Yes,Dedicated,1024.0,Android
samsung,Samsung Galaxy M17 5G (8GB RAM + 128GB),26499,57.0,True,True,False,Samsung,Exynos,Exynos 1330,Octa Core,8.0,2.4,8.0,128.0,5000,25.0,True,6.7,1080,2340,90.0,Water Drop Notch,3.0,50,1,13,Yes,Hybrid,2048.0,Android
google,Google Pixel 10 Pro Fold,162999,,True,True,False,Google,Tensor,Tensor G5,Octa Core,8.0,3.78,16.0,256.0,5015,30.0,True,8.0,2076,2152,120.0,Punch Hole,3.0,48,2,10,,,,Android
realme,Realme 15x 5G (8GB RAM + 256GB),27999,62.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,8.0,256.0,7000,60.0,True,6.81,720,1570,144.0,Punch Hole,2.0,50,1,50,Yes,Hybrid,,Android
realme,Realme 15 5G (8GB RAM + 256GB),31999,66.0,True,False,False,MediaTek,Dimensity,Dimensity 7300 Plus,Octa Core,8.0,,8.0,256.0,7000,80.0,True,6.8,1280,2800,144.0,Punch Hole,2.0,50,1,50,,,,Android
realme,Realme 15 5G (12GB RAM + 256GB),33499,67.0,True,False,False,MediaTek,Dimensity,Dimensity 7300 Plus,Octa Core,8.0,,12.0,256.0,7000,80.0,True,6.8,1280,2800,144.0,Punch Hole,2.0,50,1,50,,,,Android
samsung,Samsung Galaxy Z Fold 7 (12GB RAM + 512GB),186999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Elite for Galaxy,Octa Core,8.0,4.47,12.0,512.0,4400,25.0,True,8.0,1968,2184,120.0,Punch Hole,3.0,200,2,10,,,,Android
snexian,Snexian Rock Fold Mini,1774,,False,False,False,,,,,,0.002,32.0,32.0,2500,,False,2.8,320,420,,,1.0,0.3,1,,Yes,Dedicated,16.0,Other
acer,Acer Super ZX 5G  (8GB RAM + 128GB),19499,53.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,8.0,128.0,5000,33.0,True,6.8,1080,2400,120.0,Punch Hole,3.0,64,1,13,,,,Android
realme,Realme 14T 5G,28990,61.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,8.0,128.0,6000,45.0,True,6.67,1080,2400,120.0,Punch Hole,2.0,50,1,16,Yes,Hybrid,2048.0,Android
hmd,HMD 150 Music (2025),2249,,False,False,False,Unisoc,Unisoc,Unisoc 6531F,,,,8.0,8.0,2500,,False,2.4,240,320,,,1.0,,1,,Yes,Dedicated,32.0,Not Specified
oppo,OPPO Reno 13 Pro 5G (12GB RAM + 512GB),60999,,True,True,True,MediaTek,Dimensity,Dimensity 8350,Octa Core,8.0,3.35,12.0,512.0,5800,80.0,True,6.83,1272,2800,120.0,Punch Hole,3.0,50,1,50,,,,Android
amaq,Amaq Q1 4G,3300,,False,False,False,ARM,ARM,ARM Cortex-A78AE v8.2,Hexa Core,6.0,2.5,512.0,,3500,,False,2.8,,,,,1.0,0.6,1,,Yes,Dedicated,32.0,Other
oppo,Oppo Find X8 5G,79999,,True,True,True,MediaTek,Dimensity,Dimensity 9400,Octa Core,8.0,3.63,12.0,256.0,5630,80.0,True,6.59,1256,2760,120.0,Punch Hole,3.0,50,1,32,,,,Android
micromax,Micromax X1i Smart Plus,998,,False,False,False,,,,Single Core,1.0,0.001,32.0,32.0,1750,,False,2.4,320,240,,,1.0,0.08,1,,Yes,Dedicated,,Not Specified
micromax,Micromax X1i Flip,1199,,False,False,False,,,,Single Core,1.0,0.001,32.0,32.0,1200,,False,2.4,320,240,,,1.0,0.08,1,,Yes,Dedicated,,Nucleus
karbonn,Karbonn Jio Bharat A1,1949,,False,False,False,,,,,,0.001,50.0,50.0,2000,,False,2.4,240,320,,,1.0,0.03,1,,Yes,Dedicated,,Other
samsung,Samsung Galaxy A55 5G (8GB RAM + 256GB),44999,64.0,True,True,False,Samsung,Exynos,Exynos 1480,Octa Core,8.0,2.7,8.0,256.0,5000,25.0,True,6.6,1080,2340,120.0,Punch Hole,3.0,50,1,32,Yes,Hybrid,1024.0,Android
realme,Realme 12 Plus 5G,20999,61.0,True,False,False,MediaTek,Dimensity,Dimensity 7050,Octa Core,8.0,2.6,8.0,128.0,5000,67.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,50,1,16,Yes,Hybrid,2048.0,Android
realme,Realme 12 Pro 5G (8GB RAM + 256GB),31990,61.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 6 Gen1,Octa Core,8.0,2.2,8.0,256.0,5000,67.0,True,6.7,1080,2412,120.0,Punch Hole,3.0,50,1,16,,,,Android
samsung,Samsung Galaxy S21 FE (Snapdragon + 8GB RAM + 128GB),69999,70.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 888,Octa Core,8.0,2.84,8.0,128.0,4500,25.0,True,6.4,1080,2340,120.0,Punch Hole,3.0,12,1,32,No,Not Supported,,Android
jio,Jio Bharat B1 4G,2599,,False,False,False,,,,,,,512.0,4.0,2000,,False,2.4,240,320,,,1.0,0.3,1,,Yes,Dedicated,128.0,Other
lava,Lava Yuva 2,8399,,False,False,False,Unisoc,Unisoc,Unisoc T606,Octa Core,8.0,2.0,3.0,64.0,5000,10.0,True,6.5,1600,720,90.0,Water Drop Notch,2.0,13,1,5,Yes,Hybrid,512.0,Android
oppo,OPPO Reno 10 Pro,41900,68.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 778G,Octa Core,8.0,2.4,12.0,256.0,4600,80.0,True,6.7,1080,2412,120.0,Punch Hole,3.0,50,1,32,,,,Android
samsung,Samsung Galaxy M34 5G,29999,62.0,True,True,False,Samsung,Exynos,Exynos 1280 ,Octa Core,8.0,2.4,6.0,128.0,6000,25.0,True,6.5,1080,2340,120.0,Water Drop Notch,3.0,50,1,13,Yes,Hybrid,1024.0,Android
xiaomi,Xiaomi Redmi Note 12 4G,18999,55.0,False,False,True,Qualcomm,Snapdragon,Snapdragon 685,Octa Core,8.0,2.8,6.0,64.0,5000,33.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,50,1,13,Yes,Hybrid,1024.0,Android
samsung,Samsung Galaxy F14 5G (6GB RAM + 128GB),18490,52.0,True,False,False,Samsung,Exynos,Exynos 1330,Octa Core,8.0,,6.0,128.0,6000,25.0,True,6.6,2408,1080,,Water Drop Notch,2.0,50,1,13,Yes,Dedicated,1024.0,Android
poco,Poco X5 Pro,24499,63.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 778G,Octa Core,8.0,2.4,6.0,128.0,5000,67.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,108,1,16,No,Not Supported,,Android
xiaomi,Xiaomi Redmi Note 12 Pro Plus,33999,68.0,True,False,True,MediaTek,Dimensity,Dimensity 1080,Octa Core,8.0,2.6,8.0,256.0,4980,120.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,200,1,16,No,Not Supported,,Android
samsung,Samsung Galaxy Z Flip 4 5G,54991,74.0,True,True,False,Qualcomm,Snapdragon,Snapdragon  8+ Gen1,Octa Core,8.0,3.2,8.0,128.0,3700,25.0,True,6.7,1080,2640,120.0,Punch Hole,2.0,12,1,10,No,Not Supported,,Not Specified
oppo,OPPO Reno 8 Pro 5G,33900,66.0,True,True,False,MediaTek,Dimensity,Dimensity 8100-Max,Octa Core,8.0,2.85,12.0,256.0,4500,80.0,True,6.7,1080,2412,120.0,Punch Hole,3.0,50,1,32,,,,Android
poco,Poco X4 Pro 5G,18499,58.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 695 ,Octa Core,8.0,2.2,6.0,64.0,5000,67.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,64,1,16,Yes,Hybrid,1024.0,Android
poco,Poco X4 Pro 5G (6GB RAM + 128GB),20499,61.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 695 ,Octa Core,8.0,2.2,6.0,128.0,5000,67.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,64,1,16,Yes,Hybrid,1024.0,Android
iqoo,iQOO 9 SE 5G (12GB RAM + 256GB),34899,66.0,True,True,False,Qualcomm,Snapdragon,Snapdragon  888 ,Octa Core,8.0,2.84,12.0,256.0,4500,66.0,True,6.62,1080,2400,120.0,Punch Hole,3.0,48,1,16,,,,Android
realme,Realme 9 Pro Plus 5G,25999,59.0,True,False,False,MediaTek,Dimensity,Dimensity  920 5G,Octa Core,8.0,2.5,6.0,128.0,4500,60.0,True,6.4,1080,2400,90.0,Punch Hole,3.0,50,1,16,No,Not Supported,,Android
motorola,Motorola Moto G71 5G,19890,55.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 695,Octa Core,8.0,2.2,6.0,128.0,5000,33.0,True,6.4,1080,2400,,Punch Hole,3.0,50,1,16,No,Not Supported,,Android
karbonn,Karbonn KX 29,1499,,False,False,False,,,,,,,32.0,32.0,2700,,False,2.4,240,320,,,1.0,0.3,1,,Yes,Dedicated,32.0,Other
motorola,Motorola Moto E40,10999,,False,False,False,Unisoc,Tiger,Tiger T700,Octa Core,8.0,1.8,4.0,64.0,5000,,False,6.5,720,1600,90.0,Punch Hole,3.0,48,1,8,Yes,Dedicated,1024.0,Android
motorola,Motorola Edge 20 Fusion 5G,24999,62.0,True,True,False,MediaTek,Dimensity,Dimensity 800U,Octa Core,8.0,2.4,6.0,128.0,5000,30.0,True,6.67,1080,2400,90.0,Punch Hole,3.0,108,1,32,Yes,Hybrid,1024.0,Android
xiaomi,Xiaomi Mi 11X 5G (8GB RAM + 128GB),29999,59.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 870,Octa Core,8.0,3.2,8.0,128.0,4520,33.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,48,1,20,,,,Android
oneplus,OnePlus 9,32999,63.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 888,Octa Core,8.0,2.84,8.0,128.0,4500,,True,6.55,1080,2400,120.0,Punch Hole,3.0,50,1,16,No,Not Supported,,Android
oneplus,OnePlus 9 Pro (12GB RAM + 256GB),54999,77.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 888,Octa Core,8.0,2.84,12.0,256.0,4500,65.0,True,6.7,1440,3216,120.0,Punch Hole,4.0,48,1,16,No,Not Supported,,Android
samsung,Samsung Galaxy Note 20,86000,70.0,False,True,False,Samsung,Exynos,Exynos  990,Octa Core,8.0,2.73,8.0,256.0,4300,25.0,True,6.7,1080,2400,,Punch Hole,3.0,64,1,10,,,,Android
realme,Realme X3 SuperZoom Edition (12GB RAM + 256GB),24700,54.0,False,False,False,Qualcomm,Snapdragon,Snapdragon 855+,Octa Core,8.0,2.96,12.0,256.0,4200,30.0,True,6.57,1080,2400,120.0,Dual Punch Hole,4.0,64,2,32,No,Not Supported,,Android
oneplus,OnePlus 8 Pro (12GB RAM + 256GB),49999,71.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 865,Octa Core,8.0,2.84,12.0,256.0,4510,,True,6.78,1440,3168,120.0,Punch Hole,4.0,48,1,16,No,Not Supported,,Android
micromax,Micromax X809,800,,False,False,False,,,,,,0.001,32.0,32.0,1000,,False,2.4,240,320,,,1.0,1,1,,,,,Not Specified
realme,Realme X,17999,,False,False,False,Qualcomm,Snapdragon,Snapdragon 710,Octa Core,8.0,2.2,4.0,128.0,3765,20.0,True,6.53,1080,2340,,,2.0,48,1,16,No,Not Supported,,Android
tecno,Tecno Spark Go 3 Pro (4GB RAM + 128GB),16999,,False,False,True,MediaTek,Helio,Helio G81,Octa Core,8.0,2.0,4.0,128.0,5200,15.0,True,6.78,720,1526,120.0,Punch Hole,1.0,13,1,8,Yes,Dedicated,,Android
philips,Philips E2104S,1599,,False,False,False,,,,,,,32.0,32.0,1000,,False,2.0,,,,,1.0,,1,,Yes,Dedicated,32.0,Other
lava,Lava Gem 2025,1759,,False,False,False,,,,,,0.1,4.0,4.0,2575,,False,2.8,320,240,,,1.0,,1,,,,,Not Specified
peace,Peace Honor 40 Mini,7999,,False,False,False,,,,Single Core,1.0,,4.0,32.0,2000,,False,4.5,412,960,,,1.0,8,1,5,,,,Android
ringme,Ringme Mini 25c,950,,False,False,False,,,,,,0.001,32.0,32.0,600,,True,0.66,240,320,,,0.0,,1,,Yes,Hybrid,32768.0,Not Specified
ringme,Ringme Mini 26c,950,,False,False,False,,,,,,0.001,32.0,32.0,600,,True,0.66,240,320,,,0.0,,1,,Yes,Hybrid,32768.0,Other
ringme,Ringme Bold 26 Ultra,9999,,False,False,False,,,,Dual Core,2.0,,4.0,64.0,5000,,False,6.79,1640,720,,Punch Hole,1.0,13,1,,,,,Android
samsung,Samsung Galaxy Z Flip 8 5G (12GB RAM + 512GB),134999,,True,True,False,Samsung,Exynos,Exynos 2600,Deca Core,10.0,3.8,12.0,512.0,4300,25.0,True,6.9,1080,2520,120.0,Punch Hole,2.0,50,1,10,No,Not Supported,,Not Specified
oppo,Oppo A6c 4G (4GB RAM + 128GB),33999,,False,False,False,Unisoc,Unisoc,Unisoc T7250,Octa Core,8.0,1.8,4.0,128.0,7000,15.0,True,6.75,720,1570,120.0,Water Drop Notch,1.0,13,1,5,Yes,Hybrid,,Android
realme,Realme Narzo 100 Lite 5G (6GB RAM + 128GB),21438,52.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,7000,15.0,True,6.8,720,1570,144.0,Water Drop Notch,2.0,13,1,5,Yes,Hybrid,2048.0,Android
realme,Realme P4 Lite 4G,13399,,False,False,False,Unisoc,Unisoc,Unisoc T7250,Octa Core,8.0,1.8,4.0,64.0,6300,15.0,True,6.74,720,1600,,,1.0,13,1,5,Yes,Dedicated,,Android
hmd,HMD 100 (Single Sim),899,,False,False,False,Unisoc,Unisoc,Unisoc 6533G,,,,8.0,4.0,800,2.75,True,1.77,160,128,,,0.0,,1,,,,,Other
hmd,HMD 102,1269,,False,False,False,,,,,,,4.0,4.0,1000,2.7,True,1.77,160,128,,,1.0,,1,,Yes,Dedicated,32.0,Other
poco,Poco M8 5G (8GB RAM + 128GB),26999,61.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 6 Gen3,Octa Core,8.0,,8.0,128.0,5520,45.0,True,6.77,1080,2392,120.0,Punch Hole,2.0,50,1,20,Yes,Hybrid,1024.0,Android
hmd,HMD 101,1069,,False,False,False,Unisoc,Unisoc,Unisoc 6533G,,,,4.0,4.0,1000,2.75,True,1.77,160,128,,,0.0,,1,,Yes,Dedicated,32.0,Other
peace,Peace Nova 17 Pro 4G,9997,,False,False,False,MediaTek,MTK6739,MTK6739,Single Core,1.0,,4.0,64.0,5000,,False,6.56,1640,720,,,1.0,20,1,8,Yes,Hybrid,128.0,Other
peace,Peace Honor 20,6800,,False,False,False,MediaTek,Helio,Helio,Single Core,1.0,,3.0,32.0,2000,,False,4.5,412,960,,,1.0,8,1,5,,,,Android
vivo,Vivo Y19s 5G (4GB RAM + 64GB),19979,,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,64.0,6000,15.0,True,6.74,720,1600,90.0,Water Drop Notch,2.0,13,1,5,Yes,Dedicated,,Android
peace,Peace Mini 5,3999,,False,False,False,MediaTek,Helio,Helio,Single Core,1.0,,3.0,32.0,2000,,False,3.75,412,960,,,1.0,8,1,,,,,Android
philips,Philips E2101C,1028,,,,,,,,,,,32.0,32.0,1000,,False,1.77,,,,,0.0,,1,,Yes,Dedicated,32.0,Not Specified
hmd,HMD Touch 4G,4049,,False,False,False,Unisoc,Unisoc,Unisoc T127,,,,128.0,64.0,1950,,False,3.2,240,320,,,1.0,2,1,0.3,Yes,Dedicated,,RTOS
itel,itel it5027 Slim,1129,,False,False,False,,,,,,0.208,4.0,4.0,1200,,False,2.4,240,320,,,1.0,0.3,1,,Yes,Dedicated,32.0,Not Specified
jmax,Jmax Boost,599,,False,False,False,Unisoc,Spreadtrum,Spreadtrum,,,0.001,32.0,32.0,1150,,False,1.4,120,240,,,1.0,0.3,1,,Yes,Hybrid,16.0,Other
apple,Apple iPhone Air (1TB),159900,67.0,True,True,False,Apple,Apple,Apple A19 Pro,Hexa Core,6.0,,8.0,1.0,3149,,True,6.5,1260,2736,,Dynamic Island,1.0,48,1,18,No,Not Supported,,iOS
apple,Apple iPhone Air (512GB),139900,66.0,True,True,False,Apple,Apple,Apple A19 Pro,Hexa Core,6.0,,8.0,512.0,3149,,True,6.5,1260,2736,,Dynamic Island,1.0,48,1,18,No,Not Supported,,iOS
lava,Lava A2 Smart,1132,,False,False,False,,,,Single Core,1.0,0.002,4.0,32.0,1200,,False,2.4,120,240,,,1.0,,1,,Yes,Dedicated,32.0,Other
realme,Realme Narzo 80 Lite (6GB RAM + 128GB),21999,53.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,6000,15.0,True,6.67,720,1604,120.0,Punch Hole,2.0,32,1,8,Yes,Hybrid,2048.0,Android
motorola,Motorola Moto A200,1251,,False,False,False,,,,,,,56.0,36.0,800,,False,1.77,128,160,,,0.0,,1,,Yes,Dedicated,64.0,Not Specified
