index,brand_name,model,prices,rating,sim,has_5g,has_nfc,has_ir_blaster,processor,processor_model,cpu_core_type,cpu_clock_speed_ghz,ram,ram_capacity,internal_memory,battery,battrey_capacity,fast_charging_watt,fast_charging_supported,display,display_size_inches,display_resolution_width_px,display_resolution_height_px,display_refresh_rate_hz,display_notch_type,camera,rear_camera,rear_camera_count,rear_cam_1,rear_cam_2,rear_cam_3,rear_cam_4,rear_cam_5,rear_camera_special_feature,front_camera,front_camers_count,front_camera_primary,front_camera_dual,memory_card_supported,memory_card_slot_type,memory_card_max_gb,card,os,operating_system,num_core,processor_brand,processor_manufacturer
481,oppo,Oppo Find X8 Pro 5G,96900,,"Dual Sim, 5G, VoLTE, NFC, Wi-Fi, IR Blaster",True,True,True,"Dimensity 9400, Octa Core, 3.63 GHz Processor",Dimensity 9400,Octa Core,3.63,"16 GB RAM, 512 GB inbuilt",16.0,512.0,5910 mAh Battery with 80W Fast Charging,5910,80.0,True,"6.78 inches, 1264 x 2780 px, 120 Hz Display with Punch Hole",6.78,1264,2780,120.0,Punch Hole,50 MP Quad Rear & 32 MP Front Camera,50 MP Quad Rear ,4.0,50,,,,,, 32 MP Front Camera,1,32,,,,,,Android v15,Android,8.0,Dimensity,MediaTek
482,oppo,OPPO Reno 12 5G,32999,66.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Dimensity 7300, Octa Core, 2.5 GHz Processor",Dimensity 7300,Octa Core,2.5,"8 GB RAM, 256 GB inbuilt",8.0,256.0,5000 mAh Battery with 80W Fast Charging,5000,80.0,True,"6.7 inches, 1080 x 2412 px, 120 Hz Display with Punch Hole",6.7,1080,2412,120.0,Punch Hole,50 MP + 8 MP + 2 MP Triple Rear & 32 MP Front Camera,50 MP + 8 MP + 2 MP Triple Rear ,3.0,50,8,2,,,, 32 MP Front Camera,1,32,,Yes,Hybrid,,Memory Card (Hybrid),Android v14,Android,8.0,Dimensity,MediaTek
483,nokia,Nokia 235 4G 2024,3899,,"Dual Sim, 4G, VoLTE",False,False,False,"Unisoc T107, 1 GHz Processor",Unisoc T107,,1.0,"64 MB RAM, 128 MB inbuilt",64.0,128.0,1450 mAh Battery,1450,,False,"2.8 inches, 240 x 320 px Display",2.8,240,320,,,2 MP Rear Camera,2 MP Rear Camera,1.0,2,,,,,,,1,,,Yes,Dedicated,,Memory Card Supported,,S30+ / Feature OS,,Unisoc,Unisoc
484,samsung,Samsung Galaxy A55 5G,42999,64.0,"Dual Sim, 5G, VoLTE, NFC, eSIM, Wi-Fi",True,True,False,"Exynos 1480, Octa Core, 2.7 GHz Processor",Exynos 1480,Octa Core,2.7,"8 GB RAM, 128 GB inbuilt",8.0,128.0,5000 mAh Battery with 25W Fast Charging,5000,25.0,True,"6.6 inches, 1080 x 2340 px, 120 Hz Display with Punch Hole",6.6,1080,2340,120.0,Punch Hole,50 MP + 12 MP + 5 MP Triple Rear & 32 MP Front Camera,50 MP + 12 MP + 5 MP Triple Rear ,3.0,50,12,5,,,, 32 MP Front Camera,1,32,,Yes,Hybrid,1024.0,"Memory Card (Hybrid), upto 1 TB",Android v14,Android,8.0,Exynos,Samsung
485,samsung,Samsung Galaxy S24 Plus,59999,79.0,"Dual Sim, 5G, VoLTE, Vo5G, NFC, eSIM, Wi-Fi",True,True,False,"Exynos 2400, Deca Core, 3.2 GHz Processor",Exynos 2400,Deca Core,3.2,"12 GB RAM, 256 GB inbuilt",12.0,256.0,4900 mAh Battery with 45W Fast Charging,4900,45.0,True,"6.7 inches, 1440 x 3120 px, 120 Hz Display with Punch Hole",6.7,1440,3120,120.0,Punch Hole,50 MP + 12 MP + 10 MP Triple Rear & 12 MP Front Camera,50 MP + 12 MP + 10 MP Triple Rear ,3.0,50,12,10,,,, 12 MP Front Camera,1,12,,,,,,Android v14,Android,10.0,Exynos,Samsung
486,vivo,Vivo V29,31199,64.0,"Dual Sim, 5G, VoLTE, Wi-Fi",True,False,False,"Snapdragon 778G, Octa Core, 2.4 GHz Processor",Snapdragon 778G,Octa Core,2.4,"8 GB RAM, 128 GB inbuilt",8.0,128.0,4600 mAh Battery with 80W Fast Charging,4600,80.0,True,"6.78 inches, 1260 x 2800 px, 120 Hz Display with Punch Hole",6.78,1260,2800,120.0,Punch Hole,50 MP + 8 MP + 2 MP Triple Rear & 50 MP Front Camera,50 MP + 8 MP + 2 MP Triple Rear ,3.0,50,8,2,,,, 50 MP Front Camera,1,50,,,,,,Android v13,Android,8.0,Snapdragon,Qualcomm
487,samsung,Samsung Galaxy S21 FE 5G,74999,68.0,"Dual Sim, 5G, VoLTE, NFC, Wi-Fi",True,True,False,"Exynos 2100, Octa Core, 2.9 GHz Processor",Exynos 2100,Octa Core,2.9,"8 GB RAM, 128 GB inbuilt",8.0,128.0,4500 mAh Battery with 25W Fast Charging,4500,25.0,True,"6.4 inches, 1080 x 2340 px, 120 Hz Display with Punch Hole",6.4,1080,2340,120.0,Punch Hole,12 MP + 12 MP + 8 MP Triple Rear & 32 MP Front Camera,12 MP + 12 MP + 8 MP Triple Rear ,3.0,12,12,8,,,, 32 MP Front Camera,1,32,,No,Not Supported,,Memory Card Not Supported,Android v12,Android,8.0,Exynos,Samsung
488,realme,Realme 7,17999,52.0,"Dual Sim, 4G, VoLTE, Wi-Fi",False,False,False,"Helio  G95, Octa Core, 2.05 GHz Processor",Helio  G95,Octa Core,2.05,"6 GB RAM, 64 GB inbuilt",6.0,64.0,5000 mAh Battery with 30W Fast Charging,5000,30.0,True,"6.5 inches, 1080 x 2400 px, 90 Hz Display with Punch Hole",6.5,1080,2400,90.0,Punch Hole,64 MP Quad Rear & 16 MP Front Camera,64 MP Quad Rear ,4.0,64,,,,,, 16 MP Front Camera,1,16,,Yes,Dedicated,256.0,"Memory Card Supported, upto 256 GB",Android v10,Android,8.0,Helio,MediaTek
489,realme,Realme C2,6999,,"Dual Sim, 4G, VoLTE, Wi-Fi",False,False,False,"Helio P22, Octa Core, 2 GHz Processor",Helio P22,Octa Core,2.0,"2 GB RAM, 16 GB inbuilt",2.0,16.0,4000 mAh Battery,4000,,False,"6.1 inches, 1560 x 720 px Display with Water Drop Notch",6.1,1560,720,,Water Drop Notch,13 MP + 2 MP Dual Rear & 5 MP Front Camera,13 MP + 2 MP Dual Rear ,2.0,13,2,,,,, 5 MP Front Camera,1,5,,Yes,Dedicated,256.0,"Memory Card Supported, upto 256 GB",Android v9.0 (Pie),Android,8.0,Helio,MediaTek
490,jio,Jio JioPhone,3499,,"Single Sim, 4G, VoLTE, Wi-Fi",False,False,False,"QC8905, Dual Core, 1.2 GHz Processor",QC8905,Dual Core,1.2,"512 MB RAM, 4 GB inbuilt",512.0,4.0,2000 mAh Battery,2000,,False,"2.4 inches, 240 x 320 px Display",2.4,240,320,,,2 MP Rear & 0.3 MP Front Camera,2 MP Rear ,1.0,2,,,,,, 0.3 MP Front Camera,1,0.3,,Yes,Dedicated,128.0,"Memory Card Supported, upto 128 GB",,KaiOS,2.0,QC8905,Qualcomm
491,oppo,OPPO Reno 16 5G BABYMONSTER Limited,66999,79.0,"Dual Sim, 5G, VoLTE, Vo5G, Wi-Fi, IR Blaster",True,False,True,"Snapdragon 7 Gen4, Octa Core, 2.8 GHz Processor",Snapdragon 7 Gen4,Octa Core,2.8,"8 GB RAM, 256 GB inbuilt",8.0,256.0,6700 mAh Battery with 80W Fast Charging,6700,80.0,True,"6.32 inches, 1216 x 2640 px, 120 Hz Display with Punch Hole",6.32,1216,2640,120.0,Punch Hole,50 MP + 50 MP + 50 MP Triple Rear & 50 MP Front Camera,50 MP + 50 MP + 50 MP Triple Rear ,3.0,50,50,50,,,, 50 MP Front Camera,1,50,,No,Not Supported,,Memory Card Not Supported,Android v16,Android,8.0,Snapdragon,Qualcomm
492,oneplus,OnePlus N6x (4GB RAM + 128GB),22999,50.0,"Dual Sim, 5G, VoLTE, Wi-Fi",True,False,False,"Dimensity 6360 Apex, Octa Core Processor",Dimensity 6360 Apex,Octa Core,,"4 GB RAM, 128 GB inbuilt",4.0,128.0,7000 mAh Battery with 15W Fast Charging,7000,15.0,True,"6.8 inches, 720 x 1570 px, 120 Hz Display with Punch Hole",6.8,720,1570,120.0,Punch Hole,13 MP Rear & 5 MP Front Camera,13 MP Rear ,1.0,13,,,,,, 5 MP Front Camera,1,5,,Yes,Hybrid,2048.0,"Memory Card (Hybrid), upto 2 TB",Android v16,Android,8.0,Dimensity,MediaTek
493,oneplus,OnePlus Nord CE 6 Lite 5G (8GB RAM + 256GB),34999,66.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Dimensity 7400 Apex, Octa Core, 2.6 GHz Processor",Dimensity 7400 Apex,Octa Core,2.6,"8 GB RAM, 256 GB inbuilt",8.0,256.0,7000 mAh Battery with 45W Fast Charging,7000,45.0,True,"6.72 inches, 1080 x 2400 px, 144 Hz Display with Punch Hole",6.72,1080,2400,144.0,Punch Hole,50 MP + 2 MP Dual Rear & 8 MP Front Camera,50 MP + 2 MP Dual Rear ,2.0,50,2,,,,, 8 MP Front Camera,1,8,,Yes,Hybrid,2048.0,"Memory Card (Hybrid), upto 2 TB",Android v16,Android,8.0,Dimensity,MediaTek
494,tecno,Tecno POP X 5G,15999,52.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Dimensity 6400, Octa Core, 2.5 GHz Processor",Dimensity 6400,Octa Core,2.5,"4 GB RAM, 128 GB inbuilt",4.0,128.0,6500 mAh Battery with 45W Fast Charging,6500,45.0,True,"6.78 inches, 720 x 1576 px, 120 Hz Display with Punch Hole",6.78,720,1576,120.0,Punch Hole,13 MP Rear & 8 MP Front Camera,13 MP Rear ,1.0,13,,,,,, 8 MP Front Camera,1,8,,Yes,Dedicated,1024.0,"Memory Card Supported, upto 1 TB",Android v16,Android,8.0,Dimensity,MediaTek
495,ai+,Ai+ Nova 2 Ultra 5G (8GB RAM + 128GB),22999,61.0,"Dual Sim, 5G, VoLTE, Wi-Fi",True,False,False,"Dimensity 7400, Octa Core, 2.6 GHz Processor",Dimensity 7400,Octa Core,2.6,"8 GB RAM, 128 GB inbuilt",8.0,128.0,6000 mAh Battery with Fast Charging,6000,,True,"6.78 inches, 2772 x 1272 px, 120 Hz Display with Punch Hole",6.78,2772,1272,120.0,Punch Hole,50 MP + 8 MP Dual Rear & 13 MP Front Camera,50 MP + 8 MP Dual Rear ,2.0,50,8,,,,, 13 MP Front Camera,1,13,,Yes,Hybrid,1024.0,"Memory Card (Hybrid), upto 1 TB",Android v16,Android,8.0,Dimensity,MediaTek
496,iqoo,iQOO Z11x 5G (8GB RAM + 256GB),32800,66.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Dimensity 7400 Turbo, Octa Core, 2.6 GHz Processor",Dimensity 7400 Turbo,Octa Core,2.6,"8 GB RAM, 256 GB inbuilt",8.0,256.0,7200 mAh Battery with 44W Fast Charging,7200,44.0,True,"6.76 inches, 1080 x 2344 px, 120 Hz Display with Punch Hole",6.76,1080,2344,120.0,Punch Hole,50 MP + 2 MP Dual Rear & 32 MP Front Camera,50 MP + 2 MP Dual Rear ,2.0,50,2,,,,, 32 MP Front Camera,1,32,,,,,,Android v16,Android,8.0,Dimensity,MediaTek
497,realme,Realme P4 Power 5G (12GB RAM + 256GB),37999,75.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Dimensity 7400 Ultra, Octa Core, 2.6 GHz Processor",Dimensity 7400 Ultra,Octa Core,2.6,"12 GB RAM, 256 GB inbuilt",12.0,256.0,10001 mAh Battery with 80W Fast Charging,10001,80.0,True,"6.8 inches, 1280 x 2800 px, 144 Hz Display with Punch Hole",6.8,1280,2800,144.0,Punch Hole,50 MP + 8 MP Dual Rear & 16 MP Front Camera,50 MP + 8 MP Dual Rear ,2.0,50,8,,,,, 16 MP Front Camera,1,16,,No,Not Supported,,Memory Card Not Supported,Android v16,Android,8.0,Dimensity,MediaTek
498,poco,Poco M8 5G (8GB RAM + 256GB),24350,62.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Snapdragon 6 Gen3, Octa Core Processor",Snapdragon 6 Gen3,Octa Core,,"8 GB RAM, 256 GB inbuilt",8.0,256.0,5520 mAh Battery with 45W Fast Charging,5520,45.0,True,"6.77 inches, 1080 x 2392 px, 120 Hz Display with Punch Hole",6.77,1080,2392,120.0,Punch Hole,50 MP + 2 MP Dual Rear & 20 MP Front Camera,50 MP + 2 MP Dual Rear ,2.0,50,2,,,,, 20 MP Front Camera,1,20,,Yes,Hybrid,1024.0,"Memory Card (Hybrid), upto 1 TB",Android v15,Android,8.0,Snapdragon,Qualcomm
499,samsung,Samsung Galaxy F17 5G (8GB RAM + 128GB),20999,59.0,"Dual Sim, 5G, VoLTE, NFC, Wi-Fi",True,True,False,"Exynos 1330, Octa Core, 2.4 GHz Processor",Exynos 1330,Octa Core,2.4,"8 GB RAM, 128 GB inbuilt",8.0,128.0,5000 mAh Battery with 25W Fast Charging,5000,25.0,True,"6.7 inches, 1080 x 2340 px, 90 Hz Display with Water Drop Notch",6.7,1080,2340,90.0,Water Drop Notch,50 MP + 5 MP + 2 MP Triple Rear & 13 MP Front Camera,50 MP + 5 MP + 2 MP Triple Rear ,3.0,50,5,2,,,, 13 MP Front Camera,1,13,,Yes,Hybrid,2048.0,"Memory Card (Hybrid), upto 2 TB",Android v15,Android,8.0,Exynos,Samsung
500,poco,POCO C85 5G (6GB RAM + 128GB),18115,58.0,"Dual Sim, 5G, VoLTE, NFC, Wi-Fi",True,True,False,"Dimensity 6300, Octa Core, 2.4 GHz Processor",Dimensity 6300,Octa Core,2.4,"6 GB RAM, 128 GB inbuilt",6.0,128.0,6000 mAh Battery with 33W Fast Charging,6000,33.0,True,"6.9 inches, 720 x 1600 px, 120 Hz Display with Punch Hole",6.9,720,1600,120.0,Punch Hole,50 MP Dual Rear & 8 MP Front Camera,50 MP Dual Rear ,2.0,50,,,,,, 8 MP Front Camera,1,8,,Yes,Hybrid,1024.0,"Memory Card (Hybrid), upto 1 TB",Android v15,Android,8.0,Dimensity,MediaTek
501,nothing,Nothing Phone 3a Lite (8GB RAM + 256GB),29999,64.0,"Dual Sim, 5G, VoLTE, NFC, Wi-Fi",True,True,False,"Dimensity 7300 Pro, Octa Core, 2.5 GHz Processor",Dimensity 7300 Pro,Octa Core,2.5,"8 GB RAM, 256 GB inbuilt",8.0,256.0,5000 mAh Battery with 33W Fast Charging,5000,33.0,True,"6.77 inches, 1084 x 2392 px, 120 Hz Display with Punch Hole",6.77,1084,2392,120.0,Punch Hole,50 MP + 8 MP + 2 MP Triple Rear & 16 MP Front Camera,50 MP + 8 MP + 2 MP Triple Rear ,3.0,50,8,2,,,, 16 MP Front Camera,1,16,,Yes,Hybrid,2048.0,"Memory Card (Hybrid), upto 2 TB",Android v15,Android,8.0,Dimensity,MediaTek
502,realme,Realme 15x 5G,24999,59.0,"Dual Sim, 5G, VoLTE, Wi-Fi",True,False,False,"Dimensity 6300, Octa Core, 2.4 GHz Processor",Dimensity 6300,Octa Core,2.4,"6 GB RAM, 128 GB inbuilt",6.0,128.0,7000 mAh Battery with 60W Fast Charging,7000,60.0,True,"6.81 inches, 720 x 1570 px, 144 Hz Display with Punch Hole",6.81,720,1570,144.0,Punch Hole,50 MP + 2 MP Dual Rear & 50 MP Front Camera,50 MP + 2 MP Dual Rear ,2.0,50,2,,,,, 50 MP Front Camera,1,50,,Yes,Hybrid,,Memory Card (Hybrid),Android v15,Android,8.0,Dimensity,MediaTek
503,motorola,Motorola Edge 60 5G,31899,75.0,"Dual Sim, 5G, VoLTE, Vo5G, NFC, Wi-Fi",True,True,False,"Dimensity 7400, Octa Core, 2.6 GHz Processor",Dimensity 7400,Octa Core,2.6,"12 GB RAM, 256 GB inbuilt",12.0,256.0,5500 mAh Battery with 68W Fast Charging,5500,68.0,True,"6.7 inches, 1220 x 2712 px, 120 Hz Display with Punch Hole",6.7,1220,2712,120.0,Punch Hole,50 MP + 50 MP + 10 MP Triple Rear & 50 MP Front Camera,50 MP + 50 MP + 10 MP Triple Rear ,3.0,50,50,10,,,, 50 MP Front Camera,1,50,,Yes,Hybrid,1024.0,"Memory Card (Hybrid), upto 1 TB",Android v15,Android,8.0,Dimensity,MediaTek
504,poco,Poco X8 (8GB RAM + 128GB),32999,67.0,"Dual Sim, 5G, VoLTE, Vo5G, NFC, Wi-Fi, IR Blaster",True,True,True,"Snapdragon 6s Gen4, Octa Core, 2.4 GHz Processor",Snapdragon 6s Gen4,Octa Core,2.4,"8 GB RAM, 128 GB inbuilt",8.0,128.0,9000 mAh Battery with 67W Fast Charging,9000,67.0,True,"6.83 inches, 1280 x 2772 px, 120 Hz Display with Punch Hole",6.83,1280,2772,120.0,Punch Hole,50 MP + 2 MP Dual Rear & 16 MP Front Camera,50 MP + 2 MP Dual Rear ,2.0,50,2,,,,, 16 MP Front Camera,1,16,,,,,,Android v16,Android,8.0,Snapdragon,Qualcomm
505,nothing,Nothing Phone 4b (8GB RAM + 256GB),35095,68.0,"Dual Sim, 5G, VoLTE, Wi-Fi",True,False,False,"Snapdragon 6 Gen4, Octa Core, 2.3 GHz Processor",Snapdragon 6 Gen4,Octa Core,2.3,"8 GB RAM, 256 GB inbuilt",8.0,256.0,6000 mAh Battery with 33W Fast Charging,6000,33.0,True,"6.77 inches, 1080 x 2344 px, 120 Hz Display with Punch Hole",6.77,1080,2344,120.0,Punch Hole,50 MP + 8 MP Dual Rear & 16 MP Front Camera,50 MP + 8 MP Dual Rear ,2.0,50,8,,,,, 16 MP Front Camera,1,16,,,,,,Android v16,Android,8.0,Snapdragon,Qualcomm
506,oppo,Oppo A6c 4G,16999,,"Dual Sim, 4G, Wi-Fi",False,False,False,"Unisoc T7250, Octa Core, 1.8 GHz Processor",Unisoc T7250,Octa Core,1.8,"4 GB RAM, 64 GB inbuilt",4.0,64.0,7000 mAh Battery with 15W Fast Charging,7000,15.0,True,"6.75 inches, 720 x 1570 px, 120 Hz Display with Water Drop Notch",6.75,720,1570,120.0,Water Drop Notch,13 MP Rear & 5 MP Front Camera,13 MP Rear ,1.0,13,,,,,, 5 MP Front Camera,1,5,,Yes,Hybrid,,Memory Card (Hybrid),Android v15,Android,8.0,Unisoc,Unisoc
507,iqoo,iQOO Z11 5G (8GB RAM + 128GB),39999,72.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Dimensity 7500 Turbo, Octa Core, 2.6 GHz Processor",Dimensity 7500 Turbo,Octa Core,2.6,"8 GB RAM, 128 GB inbuilt",8.0,128.0,7050 mAh Battery with 44W Fast Charging,7050,44.0,True,"6.83 inches, 1260 x 2800 px, 144 Hz Display with Punch Hole",6.83,1260,2800,144.0,Punch Hole,50 MP + 8 MP Dual Rear & 32 MP Front Camera,50 MP + 8 MP Dual Rear ,2.0,50,8,,,,, 32 MP Front Camera,1,32,,No,Not Supported,,Memory Card Not Supported,Android v16,Android,8.0,Dimensity,MediaTek
508,poco,Poco X8 Pro 5G (12GB RAM + 256GB),42999,77.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Dimensity 8500 Ultra, Octa Core, 3.4 GHz Processor",Dimensity 8500 Ultra,Octa Core,3.4,"12 GB RAM, 256 GB inbuilt",12.0,256.0,6500 mAh Battery with 100W Fast Charging,6500,100.0,True,"6.59 inches, 2756 x 1268 px, 120 Hz Display with Punch Hole",6.59,2756,1268,120.0,Punch Hole,50 MP + 8 MP Dual Rear & 20 MP Front Camera,50 MP + 8 MP Dual Rear ,2.0,50,8,,,,, 20 MP Front Camera,1,20,,,,,,Android v16,Android,8.0,Dimensity,MediaTek
509,oppo,Oppo A6 5G (6GB RAM + 256GB),27999,59.0,"Dual Sim, 5G, NFC, Wi-Fi",True,True,False,"Dimensity 6300, Octa Core, 2.4 GHz Processor",Dimensity 6300,Octa Core,2.4,"6 GB RAM, 256 GB inbuilt",6.0,256.0,7000 mAh Battery with 45W Fast Charging,7000,45.0,True,"6.75 inches, 720 x 1570 px, 120 Hz Display with Punch Hole",6.75,720,1570,120.0,Punch Hole,50 MP + 2 MP Dual Rear & 8 MP Front Camera,50 MP + 2 MP Dual Rear ,2.0,50,2,,,,, 8 MP Front Camera,1,8,,Yes,Dedicated,,Memory Card Supported,Android v15,Android,8.0,Dimensity,MediaTek
510,realme,Realme P4 5G (8GB RAM + 128GB),30985,66.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Dimensity 7400 Ultra, Octa Core, 2.6 GHz Processor",Dimensity 7400 Ultra,Octa Core,2.6,"8 GB RAM, 128 GB inbuilt",8.0,128.0,7000 mAh Battery with 80W Fast Charging,7000,80.0,True,"6.77 inches, 1080 x 2392 px, 144 Hz Display with Punch Hole",6.77,1080,2392,144.0,Punch Hole,50 MP + 8 MP Dual Rear & 16 MP Front Camera,50 MP + 8 MP Dual Rear ,2.0,50,8,,,,, 16 MP Front Camera,1,16,,,,,,Android v15,Android,8.0,Dimensity,MediaTek
511,iqoo,iQOO Z10 Lite,18999,52.0,"Dual Sim, 5G, VoLTE, Wi-Fi",True,False,False,"Dimensity 6300, Octa Core, 2.4 GHz Processor",Dimensity 6300,Octa Core,2.4,"4 GB RAM, 128 GB inbuilt",4.0,128.0,6000 mAh Battery with 15W Fast Charging,6000,15.0,True,"6.74 inches, 720 x 1600 px, 90 Hz Display",6.74,720,1600,90.0,,50 MP + 2 MP Dual Rear & 5 MP Front Camera,50 MP + 2 MP Dual Rear ,2.0,50,2,,,,, 5 MP Front Camera,1,5,,,,,,Android v15,Android,8.0,Dimensity,MediaTek
512,samsung,Samsung Galaxy F56 5G,32499,64.0,"Dual Sim, 5G, VoLTE, Wi-Fi",True,False,False,"Exynos 1480, Octa Core, 2.7 GHz Processor",Exynos 1480,Octa Core,2.7,"8 GB RAM, 128 GB inbuilt",8.0,128.0,5000 mAh Battery with 45W Fast Charging,5000,45.0,True,"6.74 inches, 1080 x 2340 px, 120 Hz Display with Punch Hole",6.74,1080,2340,120.0,Punch Hole,50 MP + 8 MP + 2 MP Triple Rear & 12 MP Front Camera,50 MP + 8 MP + 2 MP Triple Rear ,3.0,50,8,2,,,, 12 MP Front Camera,1,12,,No,Not Supported,,Memory Card Not Supported,Android v15,Android,8.0,Exynos,Samsung
513,samsung,Samsung Galaxy F06 5G,13999,,"Dual Sim, 5G, VoLTE, Wi-Fi",True,False,False,"Dimensity 6300, Octa Core, 2.4 GHz Processor",Dimensity 6300,Octa Core,2.4,"4 GB RAM, 128 GB inbuilt",4.0,128.0,5000 mAh Battery with 25W Fast Charging,5000,25.0,True,"6.7 inches, 720 x 1600 px Display with Water Drop Notch",6.7,720,1600,,Water Drop Notch,50 MP + 2 MP Dual Rear & 8 MP Front Camera,50 MP + 2 MP Dual Rear ,2.0,50,2,,,,, 8 MP Front Camera,1,8,,Yes,Hybrid,1024.0,"Memory Card (Hybrid), upto 1 TB",Android v15,Android,8.0,Dimensity,MediaTek
514,jio,Jio Bharat B2,1499,,"Single Sim, 4G, VoLTE",False,False,False,1 MHz Processor,,,0.001,"36 MB RAM, 36 MB inbuilt",36.0,36.0,2000 mAh Battery,2000,,False,"2.4 inches, 240 x 320 px Display",2.4,240,320,,,0.3 MP Rear Camera,0.3 MP Rear Camera,1.0,0.3,,,,,,,1,,,Yes,Dedicated,128.0,"Memory Card Supported, upto 128 GB",,Mocor,,,
515,samsung,Samsung Galaxy Z Fold 6,145999,,"Dual Sim, 5G, VoLTE, Vo5G, NFC, eSIM, Wi-Fi",True,True,False,"Snapdragon 8 Gen 3, Octa Core, 3.39 GHz Processor",Snapdragon 8 Gen 3,Octa Core,3.39,"12 GB RAM, 256 GB inbuilt",12.0,256.0,4400 mAh Battery with 25W Fast Charging,4400,25.0,True,"7.6 inches, 1856 x 2160 px, 120 Hz Display with Punch Hole",7.6,1856,2160,120.0,Punch Hole,50 MP + 12 MP + 10 MP Triple Rear & 10 MP + 4 MP Dual Front Camera,50 MP + 12 MP + 10 MP Triple Rear ,3.0,50,12,10,,,, 10 MP + 4 MP Dual Front Camera,2,10,4,,,,,Android v14,Android,8.0,Snapdragon,Qualcomm
516,nokia,Nokia 3210 4G (2024),4149,,"Dual Sim, 4G",False,False,False,"Unisoc T107, 1 GHz Processor",Unisoc T107,,1.0,"64 MB RAM, 128 MB inbuilt",64.0,128.0,1450 mAh Battery,1450,,False,"2.4 inches, 240 x 320 px Display",2.4,240,320,,,2 MP Rear Camera,2 MP Rear Camera,1.0,2,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",,S30+ / Feature OS,,Unisoc,Unisoc
517,samsung,Samsung Galaxy S24 5G,59449,77.0,"Dual Sim, 5G, VoLTE, Vo5G, NFC, eSIM, Wi-Fi",True,True,False,"Exynos 2400, Deca Core, 3.2 GHz Processor",Exynos 2400,Deca Core,3.2,"8 GB RAM, 256 GB inbuilt",8.0,256.0,4000 mAh Battery with 25W Fast Charging,4000,25.0,True,"6.2 inches, 1080 x 2340 px, 120 Hz Display with Punch Hole",6.2,1080,2340,120.0,Punch Hole,50 MP + 12 MP + 10 MP Triple Rear & 12 MP Front Camera,50 MP + 12 MP + 10 MP Triple Rear ,3.0,50,12,10,,,, 12 MP Front Camera,1,12,,,,,,Android v14,Android,10.0,Exynos,Samsung
518,samsung,Samsung Galaxy Z Flip 4 (8GB RAM + 256GB),51999,72.0,"Dual Sim, 5G, VoLTE, NFC, eSIM, Wi-Fi",True,True,False,"Snapdragon  8+ Gen1, Octa Core, 3.2 GHz Processor",Snapdragon  8+ Gen1,Octa Core,3.2,"8 GB RAM, 256 GB inbuilt",8.0,256.0,3700 mAh Battery with 25W Fast Charging,3700,25.0,True,"6.7 inches, 1080 x 2640 px, 120 Hz Display with Punch Hole",6.7,1080,2640,120.0,Punch Hole,12 MP + 12 MP Dual Rear & 10 MP Front Camera,12 MP + 12 MP Dual Rear ,2.0,12,12,,,,, 10 MP Front Camera,1,10,,No,Not Supported,,Memory Card Not Supported,,Android,8.0,Snapdragon,Qualcomm
519,realme,Realme P4s 5G (12GB RAM + 256GB),41999,74.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Dimensity 7400, Octa Core, 2.6 GHz Processor",Dimensity 7400,Octa Core,2.6,"12 GB RAM, 256 GB inbuilt",12.0,256.0,8000 mAh Battery with 80W Fast Charging,8000,80.0,True,"6.78 inches, 1272 x 2772 px, 144 Hz Display with Punch Hole",6.78,1272,2772,144.0,Punch Hole,50 MP + 2 MP Dual Rear & 16 MP Front Camera,50 MP + 2 MP Dual Rear ,2.0,50,2,,,,, 16 MP Front Camera,1,16,,No,Not Supported,,Memory Card Not Supported,Android v16,Android,8.0,Dimensity,MediaTek
520,lava,Lava Bold N4 Lite,8399,,"Dual Sim, 4G, VoLTE, Wi-Fi",False,False,False,"Unisoc 9863A, Octa Core Processor",Unisoc 9863A,Octa Core,,"3 GB RAM, 32 GB inbuilt",3.0,32.0,5000 mAh Battery with 10W Fast Charging,5000,10.0,True,"6.56 inches, 540 x 960 px Display with Water Drop Notch",6.56,540,960,,Water Drop Notch,8 MP Rear & 5 MP Front Camera,8 MP Rear ,1.0,8,,,,,, 5 MP Front Camera,1,5,,Yes,Dedicated,,Memory Card Supported,Android v16,Android,8.0,Unisoc,Unisoc
